0,1
DecisionTree,0.007879960317460315
RandomForest,0.0058079060374149755
LR,0.005388354940251551
XGBoost,0.005820560776457493
SVM,0.04469116890118787
LGB,0.0063497568752536055
LSTM,0.010789680564890103
