,Unnamed: 0,Open,High,Low,Close,Volume,Currency,rsi,weekday,middle_bb,lower_bb,upper_bb,macd,pos_directional_indicator,neg_directional_indicator,adx,cci,aroon_down,aroon_up,aroon_indicator,return,ewm_mean_5,ewm_std_5,roll_mean_5,roll_std_5,roll_min_5,roll_max_5,roll_range_5,roll_mean_s_5,roll_std_s_5,roll_min_s_5,roll_max_s_5,roll_range_s_5,roll_min_abs_5,roll_range_sbs_5,roll_q10_5,roll_q25_5,roll_q50_5,roll_q75_5,roll_q90_5,mean_abs_chg5,day,month,year,quarter,is_holiday,shifted_change,return_class
634,634,88.25,88.56,86.5,86.9,127989536,USD,61.12,1,83.7,79.5,87.8,1.32,38.2,14.65,18.53,123.3,4,96,92.0,-0.002771,-0.0006611454203569324,0.012003007923372468,0.001848983764648437,0.013124481298733986,-0.0157470703125,0.01561737060546875,0.03136444091796875,-0.0005907058715820312,0.003941395053518879,-0.0063018798828125,0.0032501220703125,0.009552001953125,0.0157470703125,0.0013427734375,-0.00724639892578125,-0.002632617950439453,-0.0013260841369628904,0.0031604766845703125,0.014360809326171875,0.0,10,7,2012,3,0,-0.01575,1
635,635,86.56,86.8,85.3,86.4,117329480,USD,59.78,2,83.9,79.56,88.1,1.325,35.47,18.81,19.39,77.2,68,92,24.0,-0.002216,-0.0011795433173473302,0.009834631348185095,-0.0017177581787109375,0.010634356713950098,-0.0157470703125,0.01422119140625,0.02996826171875,0.0008375167846679688,0.0044642221257052105,-0.0063018798828125,0.004924774169921875,0.011226654052734377,0.0157470703125,-5.340576171875e-05,-0.00724639892578125,-0.002632617950439453,-0.0013260841369628904,0.0031604766845703125,0.005854415893554684,0.0,11,7,2012,3,0,-0.002771,1
636,636,85.75,86.2,84.7,85.56,106997272,USD,61.44,3,84.06,79.8,88.25,1.252,32.78,20.33,19.69,49.9,64,88,24.0,0.00325,0.0002970118118726134,0.00836244701790098,-0.0006526947021484375,0.010854013574441379,-0.0157470703125,0.01422119140625,0.02996826171875,-0.002667427062988281,0.007759659846404102,-0.01427459716796875,0.004924774169921875,0.019199371337890625,0.0157470703125,-5.340576171875e-05,-0.014421844482421875,-0.005419254302978516,-0.0013966560363769533,0.0031604766845703125,0.005854415893554684,0.0,12,7,2012,3,0,-0.002216,3
637,637,86.1,86.75,85.7,86.44,77904528,USD,62.06,4,84.3,80.1,88.5,1.248,33.44,19.22,20.2,69.06,60,84,24.0,0.002892,0.0011618547170296589,0.006963492649379946,-0.002918624877929688,0.0076957027015961375,-0.0157470703125,0.0032501220703125,0.0189971923828125,-6.580352783203125e-05,0.011410977097108609,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.0157470703125,-0.01102447509765625,-0.014421844482421875,-0.005419254302978516,-0.0013966560363769533,0.0031604766845703125,0.0060222625732421825,0.0,13,7,2012,3,0,0.00325,3
638,638,86.44,87.4,86.44,86.7,75326416,USD,71.2,0,84.5,80.4,88.7,1.254,34.94,18.36,20.98,78.5,56,80,24.0,-0.0063,-0.0013260568162510606,0.006913832469204308,-0.0010295867919921872,0.0040598780152586115,-0.0063018798828125,0.0032501220703125,0.009552001953125,-0.0009263992309570312,0.012137972418017857,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.01427459716796875,-0.01102447509765625,-0.010971832275390623,-0.005419254302978516,-0.0013966560363769533,0.0031604766845703125,0.0060222625732421825,0.0,16,7,2012,3,0,0.002892,1
639,639,87.25,87.4,86.2,86.7,73453112,USD,70.8,1,84.7,80.44,88.94,1.244,32.9,18.6,21.47,68.4,52,76,24.0,-0.0005769999999999999,-0.0010763621979759674,0.005658909327847963,-0.0005907058715820312,0.003941395053518879,-0.0063018798828125,0.0032501220703125,0.009552001953125,-0.0006403923034667969,0.01216508200004245,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.01427459716796875,-0.01152801513671875,-0.010971832275390623,-0.005280494689941406,0.00013804435729980471,0.0031604766845703125,0.0060222625732421825,0.0,17,7,2012,3,0,-0.0063,1
640,640,86.7,86.94,86.25,86.6,63174952,USD,69.3,2,84.8,80.5,89.1,1.215,31.78,17.95,21.92,57.72,48,72,24.0,0.004925,0.0009240165913233133,0.005599341458799651,0.0008375167846679688,0.0044642221257052105,-0.0063018798828125,0.004924774169921875,0.011226654052734377,-0.003291606903076172,0.012093295159918352,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.01427459716796875,-0.009853363037109377,-0.010971832275390623,-0.007823944091796875,0.00013804435729980471,0.0031604766845703125,0.0060222625732421825,0.0,18,7,2012,3,0,-0.0005769999999999999,3
641,641,87.3,87.94,86.56,87.75,109214680,USD,76.7,3,85.0,80.56,89.5,1.27,34.66,16.75,22.84,75.75,44,100,56.0,-0.014275,-0.004142187995107374,0.009223221895145071,-0.002667427062988281,0.007759659846404102,-0.01427459716796875,0.004924774169921875,0.019199371337890625,0.003094196319580078,0.013221276990043595,-0.0106048583984375,0.0176544189453125,0.02825927734375,0.01427459716796875,-0.009853363037109377,-0.010971832275390623,-0.007823944091796875,0.00013804435729980471,0.004416465759277344,0.01607513427734375,0.0,19,7,2012,3,0,0.004925,1
642,642,87.56,87.75,86.25,86.3,99367552,USD,62.72,4,85.2,80.9,89.56,1.1840000000000002,32.0,17.11,23.38,50.97,40,96,56.0,0.0159,0.0025384274043034174,0.012972603312564798,-6.580352783203125e-05,0.011410977097108609,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.0012883186340332034,0.011545362343889422,-0.0106048583984375,0.0176544189453125,0.02825927734375,0.01427459716796875,0.00112152099609375,-0.010971832275390623,-0.007823944091796875,0.00013804435729980471,0.006383895874023438,0.01607513427734375,0.0,20,7,2012,3,0,-0.014275,3
643,643,84.94,86.56,83.94,86.25,121993920,USD,57.84,0,85.4,81.06,89.6,1.0979999999999999,28.08,25.75,22.02,10.37,36,92,56.0,-0.010605,-0.0018426678632768886,0.012656116327523798,-0.0009263992309570312,0.012137972418017857,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.005891895294189454,0.010118404097332018,-0.008331298828125,0.0176544189453125,0.0259857177734375,0.01427459716796875,0.00112152099609375,-0.010971832275390623,-0.006392717361450195,0.002888917922973633,0.011027336120605469,0.01607513427734375,0.0,23,7,2012,3,0,0.0159,1
644,644,86.75,87.1,85.5,85.9,141283184,USD,51.12,1,85.56,81.7,89.44,0.9854,28.52,23.81,21.1,22.98,32,88,56.0,0.0008529999999999999,-0.0009440913501761287,0.010430889369493724,-0.0006403923034667969,0.01216508200004245,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.002765655517578125,0.0138068998110842,-0.01477813720703125,0.0176544189453125,0.03243255615234375,0.01477813720703125,0.00112152099609375,-0.014324951171875,-0.010036468505859377,0.002888917922973633,0.011027336120605469,0.01607513427734375,0.0,24,7,2012,3,0,-0.010605,3
645,645,82.06,83.0,81.44,82.1,219314592,USD,29.02,2,85.6,81.8,89.4,0.59,23.31,36.28,21.14,-116.94,28,84,56.0,-0.008329999999999999,-0.0034064938428257524,0.009364518164251474,-0.003291606903076172,0.012093295159918352,-0.01427459716796875,0.015899658203125,0.03017425537109375,0.006081390380859375,0.012394134693898155,-0.01477813720703125,0.0176544189453125,0.03243255615234375,0.01477813720703125,0.00112152099609375,-0.014324951171875,-0.010036468505859377,0.003861665725708008,0.011371612548828123,0.01607513427734375,0.0,25,7,2012,3,0,0.0008529999999999999,1
646,646,82.8,82.94,81.5,82.1,101702680,USD,30.48,3,85.6,81.8,89.4,0.2725,21.92,34.1,21.19,-118.1,24,80,56.0,0.01765,0.003613810419886999,0.01347866759556452,0.003094196319580078,0.013221276990043595,-0.0106048583984375,0.0176544189453125,0.02825927734375,0.00323486328125,0.01057217143596195,-0.01477813720703125,0.01241302490234375,0.027191162109375,0.01477813720703125,0.00287628173828125,-0.011022186279296877,-0.006035208702087402,0.005146026611328125,0.011371612548828123,0.01607513427734375,0.0,26,7,2012,3,0,-0.008329999999999999,3
647,647,82.1,83.7,81.7,83.56,101013344,USD,32.34,4,85.75,82.4,89.06,0.1371,23.3,31.25,20.7,-101.0,20,76,56.0,0.00687,0.004699296871721541,0.011138313256231309,0.0012883186340332034,0.011545362343889422,-0.0106048583984375,0.0176544189453125,0.02825927734375,0.003585052490234375,0.010750194025835751,-0.01477813720703125,0.01241302490234375,0.027191162109375,0.01477813720703125,0.00287628173828125,-0.011022186279296877,-0.006035208702087402,0.005146026611328125,0.008527755737304688,0.012937164306640624,0.0,27,7,2012,3,0,0.01765,3
648,648,84.44,85.6,84.0,85.0,94785064,USD,42.28,0,85.8,82.6,89.0,0.142,29.27,28.66,19.3,-33.75,16,72,56.0,0.01241,0.007270539548595609,0.009961738656198779,0.005891895294189454,0.010118404097332018,-0.008331298828125,0.0176544189453125,0.0259857177734375,0.0004955291748046875,0.009752275462069252,-0.01477813720703125,0.0086212158203125,0.02339935302734375,0.01477813720703125,0.00287628173828125,-0.008975982666015625,-0.002062678337097168,0.005146026611328125,0.008527755737304688,0.012937164306640624,0.0,30,7,2012,3,0,0.00687,3
649,649,86.2,87.4,86.1,87.25,115581792,USD,53.22,1,85.94,82.75,89.1,0.3237,33.47,25.94,18.83,45.34,12,68,56.0,-0.014780000000000001,-7.901936994667651e-05,0.014184411588515562,0.002765655517578125,0.0138068998110842,-0.01477813720703125,0.0176544189453125,0.03243255615234375,0.003609371185302734,0.004968649407490879,-0.0030345916748046875,0.0086212158203125,0.011655807495117188,0.01477813720703125,0.014619827270507812,-0.008975982666015625,-0.002078175544738769,0.005146026611328125,0.008527755737304688,0.012937164306640624,0.0,31,7,2012,3,0,0.01241,1
650,650,88.0,88.06,86.1,86.7,96124840,USD,54.12,2,86.0,82.75,89.2,0.4177,33.6,23.97,18.69,43.72,8,64,56.0,0.00825,0.002696445582795966,0.012385059641951664,0.006081390380859375,0.012394134693898155,-0.01477813720703125,0.0176544189453125,0.03243255615234375,0.0029112815856933588,0.004362311997420781,-0.0030345916748046875,0.0086212158203125,0.011655807495117188,0.01477813720703125,0.014619827270507812,-0.0042089462280273425,0.0014487504959106445,0.0058135986328125,0.008527755737304688,0.012937164306640624,0.0,1,8,2012,3,0,-0.014780000000000001,3
651,651,86.1,87.25,85.75,86.8,83062288,USD,51.6,3,85.94,82.75,89.2,0.4978,31.58,24.1,18.31,29.7,4,60,56.0,0.0034219999999999997,0.0029382248709525194,0.010119582235296095,0.00323486328125,0.01057217143596195,-0.01477813720703125,0.01241302490234375,0.027191162109375,0.0031775474548339845,0.00444117963866144,-0.0030345916748046875,0.0086212158203125,0.011655807495117188,0.01477813720703125,0.009378433227539062,-0.0042089462280273425,0.0014487504959106445,0.004755020141601562,0.007903099060058594,0.009000396728515624,0.0,2,8,2012,3,0,0.00825,3
652,652,87.7,88.25,87.4,87.94,86228688,USD,54.56,4,86.06,82.75,89.4,0.645,33.94,22.69,18.42,76.25,76,100,24.0,0.008620000000000001,0.004832555187405847,0.008788734158808022,0.003585052490234375,0.010750194025835751,-0.01477813720703125,0.01241302490234375,0.027191162109375,0.003563594818115234,0.005071787058229013,-0.0030345916748046875,0.01055145263671875,0.013586044311523438,0.01477813720703125,0.009378433227539062,-0.0042089462280273425,0.0014487504959106445,0.004755020141601562,0.008527755737304688,0.010737609863281249,0.0,3,8,2012,3,0,0.0034219999999999997,3
653,653,88.2,89.25,87.9,88.94,75580080,USD,57.53,0,86.1,82.6,89.56,0.831,36.1,21.39,18.92,101.06,72,100,28.0,-0.003035,0.002210172900002335,0.00828774924588607,0.0004955291748046875,0.009752275462069252,-0.01477813720703125,0.0086212158203125,0.02339935302734375,0.004104042053222656,0.004274167862478182,-0.0003323554992675781,0.01055145263671875,0.010883808135986328,0.01477813720703125,-0.013397216796875,-0.0042089462280273425,-5.14984130859375e-05,0.004087448120117188,0.007374763488769531,0.008814239501953125,0.0,6,8,2012,3,0,0.008620000000000001,1
654,654,89.0,89.3,88.3,88.7,72627568,USD,57.0,1,86.2,82.5,89.9,0.948,34.66,20.48,19.4,96.0,68,96,28.0,0.000791,0.0017371395484878848,0.006808126988208228,0.003609371185302734,0.004968649407490879,-0.0030345916748046875,0.0086212158203125,0.011655807495117188,0.0037905693054199217,0.004621271538989579,-0.0007762908935546875,0.01055145263671875,0.011327743530273438,0.0030345916748046875,-0.013397216796875,-0.0010021209716796872,-5.14984130859375e-05,0.004087448120117188,0.007374763488769531,0.008814239501953125,0.0,7,8,2012,3,0,-0.003035,3
655,655,88.5,89.1,88.2,88.56,61176140,USD,52.84,2,86.3,82.5,90.1,1.018,33.16,20.19,19.77,82.56,64,92,28.0,0.004757,0.0027437355290700484,0.0057821694944046095,0.0029112815856933588,0.004362311997420781,-0.0030345916748046875,0.0086212158203125,0.011655807495117188,0.004481029510498047,0.005040625634504363,-0.0007762908935546875,0.01055145263671875,0.011327743530273438,0.0030345916748046875,-0.013397216796875,-0.0010021209716796872,-5.14984130859375e-05,0.004087448120117188,0.007346153259277344,0.008814239501953125,0.0,8,8,2012,3,0,0.000791,3
656,656,88.25,88.8,88.25,88.7,55452640,USD,59.28,3,86.44,82.5,90.4,1.07,32.3,19.66,20.1,73.94,60,88,28.0,0.004753,0.003413527950369616,0.004838444387792218,0.0031775474548339845,0.00444117963866144,-0.0030345916748046875,0.0086212158203125,0.011655807495117188,0.006067943572998047,0.006251305460768458,-0.0007762908935546875,0.01268768310546875,0.013463973999023438,0.0030345916748046875,-0.013397216796875,-0.0010021209716796872,-5.14984130859375e-05,0.004755020141601562,0.008518218994140625,0.01076507568359375,0.0,9,8,2012,3,0,0.004757,3
657,657,88.4,88.8,88.4,88.8,48765092,USD,60.03,4,86.56,82.5,90.6,1.11,31.64,19.25,20.39,70.5,56,84,28.0,0.01055,0.005792836179152661,0.00545525421174169,0.003563594818115234,0.005071787058229013,-0.0030345916748046875,0.01055145263671875,0.013586044311523438,0.0086085319519043,0.00999142853044674,-0.0007762908935546875,0.02325439453125,0.024030685424804688,0.0030345916748046875,-0.01146697998046875,-0.0010021209716796872,-5.14984130859375e-05,0.004755020141601562,0.009965896606445312,0.013744354248046872,0.0,10,8,2012,3,0,0.004753,3
658,658,89.06,90.0,89.06,90.0,69707536,USD,65.4,0,86.75,82.4,91.06,1.224,35.6,18.12,21.27,93.1,52,100,48.0,-0.0003324,0.003751105619679248,0.005501047615700366,0.004104042053222656,0.004274167862478182,-0.0003323554992675781,0.01055145263671875,0.010883808135986328,0.0042713165283203135,0.017053803670040214,-0.0220184326171875,0.02325439453125,0.0452728271484375,0.0220184326171875,-0.01146697998046875,-0.002900505065917967,-5.14984130859375e-05,0.004755020141601562,0.009965896606445312,0.013744354248046872,0.0,13,8,2012,3,0,0.01055,1
659,659,90.25,91.25,90.0,90.25,85041912,USD,90.44,1,86.94,82.3,91.56,1.317,39.53,17.02,22.58,104.56,48,100,52.0,-0.0007763,0.002241973448601269,0.005086064263054959,0.0037905693054199217,0.004621271538989579,-0.0007762908935546875,0.01055145263671875,0.011327743530273438,0.00883331298828125,0.01836636491375176,-0.0220184326171875,0.02325439453125,0.0452728271484375,0.0220184326171875,-0.01146697998046875,-0.002900505065917967,0.0009390115737915039,0.006483078002929688,0.01215362548828125,0.02215576171875,0.0,14,8,2012,3,0,-0.0003324,1
660,660,90.2,90.56,89.7,90.1,64377344,USD,89.44,2,87.06,82.25,91.94,1.3659999999999999,37.72,18.03,23.5,84.75,44,96,52.0,0.00821,0.0042310584709425135,0.0052092719763775245,0.004481029510498047,0.005040625634504363,-0.0007762908935546875,0.01055145263671875,0.011327743530273438,0.006140899658203125,0.01943629443150597,-0.0220184326171875,0.02325439453125,0.0452728271484375,0.0220184326171875,-0.01146697998046875,-0.006929397583007813,-0.0006653070449829103,0.006481170654296875,0.01215362548828125,0.02215576171875,0.0,15,8,2012,3,0,-0.0007763,3
661,661,90.2,91.0,90.06,90.94,63694268,USD,88.7,3,87.25,82.1,92.4,1.452,38.03,17.19,24.52,89.9,40,100,60.0,0.01269,0.007049933349117927,0.006160856160437653,0.006067943572998047,0.006251305460768458,-0.0007762908935546875,0.01268768310546875,0.013463973999023438,0.00472869873046875,0.019095226219788486,-0.0220184326171875,0.02325439453125,0.0452728271484375,0.0220184326171875,-0.00933074951171875,-0.006929397583007813,-0.0006653070449829103,0.006917953491210938,0.01215362548828125,0.02215576171875,0.0,16,8,2012,3,0,0.00821,3
662,662,91.44,92.6,91.25,92.56,110690008,USD,89.0,4,87.56,81.94,93.2,1.6369999999999998,43.12,15.69,26.1,111.8,36,100,64.0,0.02325,0.012451420409828618,0.009911824012459276,0.0086085319519043,0.00999142853044674,-0.0007762908935546875,0.02325439453125,0.024030685424804688,-0.001177978515625,0.016294434025033926,-0.0220184326171875,0.02203369140625,0.0440521240234375,0.0220184326171875,0.0012359619140625,-0.007852935791015625,-0.004133701324462891,0.0026471614837646484,0.011568069458007812,0.02215576171875,0.0,17,8,2012,3,0,0.01269,3
663,663,92.9,95.0,92.8,95.0,153345840,USD,89.2,0,88.0,81.5,94.5,1.9569999999999999,49.84,13.82,28.27,135.5,32,100,68.0,-0.022019999999999998,0.0009614694008232457,0.01988827809647353,0.0042713165283203135,0.017053803670040214,-0.0220184326171875,0.02325439453125,0.0452728271484375,0.0031634807586669927,0.011556598396528716,-0.00627899169921875,0.02203369140625,0.02831268310546875,0.0220184326171875,0.01313018798828125,-0.007852935791015625,-0.004133701324462891,0.002657771110534668,0.011568069458007812,0.02215576171875,0.0,20,8,2012,3,0,0.02325,1
664,664,95.8,96.44,92.9,93.75,203176464,USD,83.0,1,88.4,81.5,95.3,2.082,48.25,11.664000000000001,30.61,117.3,28,96,68.0,0.02203,0.007985543402632163,0.019673326512116156,0.00883331298828125,0.01836636491375176,-0.0220184326171875,0.02325439453125,0.0452728271484375,-0.0017616748809814453,0.004742778288272674,-0.00627899169921875,0.005626678466796875,0.011905670166015623,0.0220184326171875,0.01313018798828125,-0.007852935791015625,-0.004587650299072266,0.002657771110534668,0.011568069458007812,0.02215576171875,0.0,21,8,2012,3,0,-0.022019999999999998,3
665,665,93.5,95.56,92.56,95.56,141330784,USD,85.3,2,89.06,82.1,96.0,2.3,42.22,11.51,32.5,111.06,24,100,76.0,-0.005253,0.0035727495568329006,0.017513091993763726,0.006140899658203125,0.01943629443150597,-0.0220184326171875,0.02325439453125,0.0452728271484375,-0.0027359485626220702,0.005978575341716497,-0.01012420654296875,0.005626678466796875,0.015750885009765625,0.0220184326171875,0.01313018798828125,-0.011313629150390624,-0.006022453308105469,-0.0014516115188598633,0.01092243194580078,0.02215576171875,0.0,22,8,2012,3,0,0.02203,1
666,666,95.2,95.7,94.44,94.7,105029672,USD,77.7,3,89.7,83.1,96.25,2.377,40.53,10.9,34.3,110.06,20,96,76.0,0.005627,0.004257392526820892,0.014340296397874963,0.00472869873046875,0.019095226219788486,-0.0220184326171875,0.02325439453125,0.0452728271484375,-0.004469728469848633,0.003811291141070502,-0.01012420654296875,-0.00031113624572753906,0.009813070297241213,0.0220184326171875,-0.002777099609375,-0.011313629150390624,-0.006022453308105469,-0.0028171539306640625,0.0041422247886657715,0.02215576171875,0.0,23,8,2012,3,0,-0.005253,3
667,667,94.25,95.6,93.6,94.75,109334224,USD,75.94,4,90.25,84.0,96.5,2.416,37.12,13.35,35.22,98.8,16,92,76.0,-0.00628,0.0007452644514743447,0.01295892264928033,-0.001177978515625,0.016294434025033926,-0.0220184326171875,0.02203369140625,0.0440521240234375,-0.0004597187042236328,0.008762928946313598,-0.01012420654296875,0.01377105712890625,0.023895263671875,0.0220184326171875,-0.003997802734375,-0.011313629150390624,-0.006022453308105469,-0.0028171539306640625,0.0041422247886657715,0.014597320556640625,0.0,24,8,2012,3,0,0.005627,1
668,668,97.1,97.25,96.25,96.5,106728704,USD,80.7,0,90.8,84.5,97.2,2.56,39.94,11.984000000000002,36.56,126.3,12,100,88.0,-0.0003111,0.0003931308857403833,0.010595554694004704,0.0031634807586669927,0.011556598396528716,-0.00627899169921875,0.02203369140625,0.02831268310546875,-0.001972198486328125,0.009362963166828556,-0.01012420654296875,0.01377105712890625,0.023895263671875,0.01012420654296875,-0.003997802734375,-0.008098602294921875,-0.006022453308105469,-0.0028171539306640625,0.0041422247886657715,0.014597320556640625,0.0,27,8,2012,3,0,-0.00628,1
669,669,96.44,96.56,95.8,96.4,66844388,USD,80.8,1,91.3,84.7,97.9,2.635,38.62,13.32,37.4,104.5,8,96,88.0,-0.002592,-0.0006019416735038068,0.008793138026012028,-0.0017616748809814453,0.004742778288272674,-0.00627899169921875,0.005626678466796875,0.011905670166015623,-0.0005390167236328125,0.009783358193970812,-0.01012420654296875,0.01377105712890625,0.023895263671875,0.01012420654296875,-0.020404815673828125,-0.008098602294921875,-0.006022453308105469,-0.0028171539306640625,0.0033525824546813965,0.00644111633300781,0.0,28,8,2012,3,0,-0.0003111,1
670,670,96.44,96.8,96.06,96.2,50701136,USD,79.44,2,91.75,85.2,98.3,2.6460000000000004,38.38,12.9,38.28,95.8,4,92,88.0,-0.010124,-0.0037760299633254548,0.008759753159114878,-0.0027359485626220702,0.005978575341716497,-0.01012420654296875,0.005626678466796875,0.015750885009765625,0.0022083282470703124,0.00822308104564865,-0.00787353515625,0.01377105712890625,0.02164459228515625,0.01012420654296875,-0.020404815673828125,-0.008098602294921875,-0.005469799041748047,-0.0014516115188598633,0.00433349609375,0.00644111633300781,0.0,29,8,2012,3,0,-0.002592,1
671,671,95.8,95.94,94.7,94.8,75672872,USD,71.5,3,92.2,85.9,98.44,2.5180000000000002,35.78,18.25,37.88,65.25,4,88,84.0,-0.003042,-0.003531426998662282,0.007162757392574949,-0.004469728469848633,0.003811291141070502,-0.01012420654296875,-0.00031113624572753906,0.009813070297241213,-0.0023895263671875,0.015286384567880403,-0.026031494140625,0.01377105712890625,0.03980255126953125,0.026031494140625,-0.02634263038635254,-0.011714935302734377,-0.0074748992919921875,-0.0028171539306640625,0.0026316046714782715,0.00549354553222656,0.0,30,8,2012,3,0,-0.010124,1
672,672,95.3,95.5,93.9,95.0,84579688,USD,69.3,4,92.5,86.44,98.56,2.4019999999999997,33.22,20.48,36.88,52.34,4,84,80.0,0.01377,0.002236067710527229,0.010833438221293394,-0.0004597187042236328,0.008762928946313598,-0.01012420654296875,0.01377105712890625,0.023895263671875,-0.006511688232421875,0.012332610950413572,-0.026031494140625,0.004573822021484375,0.030605316162109375,0.026031494140625,-0.01226043701171875,-0.011714935302734377,-0.007615089416503906,-0.0028171539306640625,0.0026316046714782715,0.00549354553222656,0.0,31,8,2012,3,0,-0.003042,3
673,673,95.1,96.44,94.94,96.44,91972720,USD,71.8,1,92.9,86.8,98.94,2.396,35.16,19.1,36.34,69.94,8,80,72.0,-0.00787,-0.0011337999117318474,0.010326290489583476,-0.001972198486328125,0.009362963166828556,-0.01012420654296875,0.01377105712890625,0.023895263671875,-0.004055023193359375,0.013187316031293556,-0.026031494140625,0.004573822021484375,0.030605316162109375,0.026031494140625,-0.01226043701171875,-0.011714935302734377,-0.007615089416503906,-0.0028171539306640625,0.004210472106933594,0.00549354553222656,0.0,4,9,2012,3,0,0.01377,1
674,674,96.5,96.6,95.7,95.75,84090560,USD,69.1,2,93.25,87.4,99.06,2.31,34.38,18.25,35.94,65.2,4,76,72.0,0.004574,0.0007687407326735599,0.008951945921188186,-0.0005390167236328125,0.009783358193970812,-0.01012420654296875,0.01377105712890625,0.023895263671875,-0.00331573486328125,0.0138775376673105,-0.026031494140625,0.008270263671875,0.0343017578125,0.026031494140625,-0.01226043701171875,-0.011714935302734377,-0.007615089416503906,0.00028514862060546875,0.004532814025878906,0.008820343017578123,0.0,5,9,2012,3,0,-0.00787,3
675,675,96.2,96.9,95.8,96.6,97845760,USD,69.25,3,93.6,88.06,99.25,2.285,33.84,17.28,35.7,69.0,4,100,96.0,0.0036130000000000003,0.001716666591964665,0.007461320198465806,0.0022083282470703124,0.00822308104564865,-0.00787353515625,0.01377105712890625,0.02164459228515625,-0.0036527633666992186,0.01368635984372807,-0.026031494140625,0.008270263671875,0.0343017578125,0.026031494140625,-0.01226043701171875,-0.0096893310546875,-0.005890369415283203,0.002769947052001953,0.004532814025878906,0.008820343017578123,0.0,6,9,2012,3,0,0.004574,3
676,676,96.9,97.5,96.56,97.2,82416224,USD,66.8,4,94.06,88.75,99.4,2.287,35.16,16.48,35.72,78.25,4,100,96.0,-0.02603,-0.0075327203188985566,0.01584273003524989,-0.0023895263671875,0.015286384567880403,-0.026031494140625,0.01377105712890625,0.03980255126953125,0.0016736030578613284,0.005583371890636188,-0.006839752197265625,0.008270263671875,0.015110015869140625,0.026031494140625,0.006931304931640625,-0.0096893310546875,-0.004979729652404785,0.002769947052001953,0.004532814025878906,0.008820343017578123,0.0,7,9,2012,3,0,0.0036130000000000003,1
677,677,97.2,97.6,94.56,94.7,121999016,USD,48.78,0,94.4,89.7,99.06,2.062,30.42,22.97,34.16,36.97,12,96,84.0,-0.006840000000000001,-0.007301730945020912,0.012940689840202376,-0.006511688232421875,0.012332610950413572,-0.026031494140625,0.004573822021484375,0.030605316162109375,0.0036217689514160155,0.002947409463208787,0.0006003379821777344,0.008270263671875,0.007669925689697266,0.026031494140625,-0.016788482666015625,-0.0096893310546875,-0.004979729652404785,0.002414226531982422,0.004210472106933594,0.004943466186523436,0.0,10,9,2012,3,0,-0.02603,1
678,678,95.0,95.75,93.8,94.4,125984976,USD,52.53,1,94.56,90.4,98.8,1.8359999999999999,27.81,24.53,32.2,2.1390000000000002,8,92,84.0,0.00441,-0.0033978906169931087,0.012236866114071794,-0.004055023193359375,0.013187316031293556,-0.026031494140625,0.004573822021484375,0.030605316162109375,0.003259754180908203,0.0029375683534417865,0.0006003379821777344,0.008270263671875,0.007669925689697266,0.026031494140625,-0.016788482666015625,-0.008758926391601559,0.0009320974349975586,0.002750396728515625,0.004210472106933594,0.004943466186523436,0.0,11,9,2012,3,0,-0.006840000000000001,3
679,679,95.25,95.7,93.7,95.7,178054672,USD,50.53,2,94.9,91.2,98.56,1.743,25.42,22.77,30.27,8.59,4,88,84.0,0.00827,0.0004914941459629278,0.011732243865302671,-0.00331573486328125,0.0138775376673105,-0.026031494140625,0.008270263671875,0.0343017578125,0.0014655113220214846,0.0015002225936821515,-0.0007009506225585938,0.0029010772705078125,0.0036020278930664062,0.026031494140625,-0.013092041015625,-0.008758926391601559,-0.00037562847137451166,0.0022635459899902344,0.003434658050537109,0.004795837402343749,0.0,12,9,2012,3,0,0.00441,3
680,680,96.75,97.94,96.4,97.56,149589776,USD,60.94,3,95.25,92.06,98.4,1.801,32.4,20.6,29.7,89.94,4,100,96.0,0.001927,0.0009701213617942957,0.009609183494932906,-0.0036527633666992186,0.01368635984372807,-0.026031494140625,0.008270263671875,0.0343017578125,0.0004223823547363281,0.0025469192212859326,-0.00328826904296875,0.0029010772705078125,0.006189346313476562,0.026031494140625,-0.013092041015625,-0.008758926391601559,-0.002641439437866211,0.0012638568878173828,0.002825736999511719,0.004795837402343749,0.0,13,9,2012,3,0,0.00827,3
681,681,98.56,99.56,98.25,98.75,150118464,USD,63.88,4,95.6,92.8,98.44,1.92,36.56,18.88,29.86,154.8,4,100,96.0,0.0006002999999999999,0.0008468602352554418,0.007848285686875598,0.0016736030578613284,0.005583371890636188,-0.006839752197265625,0.008270263671875,0.015110015869140625,0.0014436721801757812,0.0034865918511779483,-0.00328826904296875,0.005706787109375,0.00899505615234375,0.006839752197265625,-0.013092041015625,-0.0036434173583984376,-0.00037562847137451166,0.0022635459899902344,0.004032611846923828,0.005963134765624999,0.0,14,9,2012,3,0,0.001927,3
