DecisionTree,RandomForest,LR,XGBoost,SVM,LGB,LSTM,close_tomorrow
36.56,36.81249999999999,37.20039613249253,36.62841033935547,41.80325379689353,36.95464951611957,38.279022216796875,38.06
38.5,38.56760000000001,38.09021772957963,38.02197265625,41.77417445236341,37.94769829885349,38.359962463378906,36.94
36.25,37.104700000000015,37.2065249593494,36.502933502197266,41.6519702424813,37.2973310167959,37.29326629638672,36.56
36.3,36.16129999999999,36.91503737535096,36.022613525390625,41.52805132045047,36.56025813736824,36.87971496582031,35.2
33.97,34.98339999999996,35.26196864970088,34.50273513793945,41.51183203995676,35.64786312370012,37.038002014160156,33.7
34.62,35.12239999999998,33.818376456963584,34.2200927734375,41.24393371457451,35.09584927507645,35.89720916748047,36.28
35.2,35.7833,36.637025117421,35.4100227355957,41.19805386767352,35.336258266989596,36.20631790161133,36.66
37.25,36.7626,36.666406704299284,36.69124221801758,41.238624740432144,36.318132664646484,36.58055114746094,37.44
37.25,37.127399999999994,37.452290307397796,36.96834182739258,41.31073204753939,36.5754054837077,36.971099853515625,36.9
37.62,36.98939999999998,37.030916117478355,37.067237854003906,41.45938075487963,36.74060533910008,37.23436737060547,36.25
36.1,35.90199999999998,36.40431987623922,35.970191955566406,41.43462945651214,36.00854688933458,37.00459289550781,36.3
35.66,35.68369999999999,36.37771559953566,35.6363639831543,41.45812056407941,35.802088283790816,37.169654846191406,36.06
35.66,35.41509999999998,36.079022903508566,35.50182342529297,41.42040587693553,35.88151655707896,37.02568817138672,35.47
35.47,35.416049999999984,35.69236842444514,35.333168029785156,41.25702355634435,35.43735300878518,35.77872848510742,33.97
35.78,35.64869999999999,34.21517641022603,35.91770553588867,41.12240287757464,35.496541923828445,34.58324432373047,34.62
34.28,35.5387,34.900626308419135,35.32400131225586,40.99719867413366,35.55660046734489,34.82139205932617,35.25
34.34,35.86204999999998,35.445634714992295,35.811519622802734,41.0088917123345,35.621165844632,35.2869987487793,35.03
34.34,35.888149999999975,35.136523102418685,35.93532180786133,41.00427277479011,35.605458379570535,35.145957946777344,34.88
34.94,35.37370000000005,34.869217944935485,35.849605560302734,41.07808359279615,35.62451444335842,35.64935302734375,36.2
35.34,35.914500000000025,36.22477359629281,36.24395751953125,41.13192361032304,35.89354849166947,36.091793060302734,36.7
37.44,37.14459999999997,36.844715604647966,36.9886589050293,41.1778029955897,36.66175359022871,36.608795166015625,37.25
37.25,36.961,37.27333395855119,36.81711959838867,41.36127510716889,36.85601330300119,37.13620376586914,37.72
37.62,37.14209999999995,37.800693456965206,37.38054656982422,41.50704195499833,37.081062536798385,37.61865234375,37.6
37.6,37.5017,37.72525873402318,37.56618881225586,41.50261967212484,37.431071835289934,37.599273681640625,36.56
35.97,36.37849999999999,36.75414762025708,36.19145584106445,41.51524785919109,36.4917338154859,36.86198043823242,35.84
36.1,35.40999999999999,35.890854775860724,35.567161560058594,41.516168195566664,35.537754200485566,37.24006652832031,35.62
35.6,35.31000000000002,35.73620907398189,35.47511672973633,41.40690043286588,35.418774694823625,36.86006164550781,34.75
36.0,35.3393,34.82547218900789,34.98349380493164,41.28930282926487,35.41990910850389,36.326812744140625,35.78
36.97,35.805100000000024,35.95787675706492,36.404239654541016,41.21295854423778,35.84451597289778,36.297691345214844,36.22
37.0,36.15980000000001,36.2240684230932,36.66007995605469,41.22450597241557,36.141790784561856,36.49036407470703,36.34
35.66,36.16570000000001,36.31576571417114,36.175724029541016,41.24649372036258,36.15926876775908,36.583133697509766,37.1
37.25,37.075900000000004,37.12691814950515,37.005584716796875,41.33591995229203,36.87363923063046,36.989013671875,38.2
38.7,38.04209999999996,38.36583664059272,37.863014221191406,41.40482055866369,37.60713032931834,37.921504974365234,38.84
38.6,38.54399999999998,38.93871182711481,38.52193069458008,41.72269849019895,38.12594473971103,38.40861892700195,39.16
39.12,38.57289999999995,39.32182309886167,38.756526947021484,41.81768649156368,38.07489884146984,39.05568313598633,38.6
39.5,38.77920000000001,38.681000751586964,38.52817153930664,42.020820648767994,38.54469246240745,39.030616760253906,39.12
39.5,38.6923,39.21266565445213,38.4873161315918,42.08882083558727,38.52610342917557,39.289432525634766,38.72
38.72,38.977899999999934,38.95461292168746,39.193763732910156,42.04303060078347,38.78059653894281,38.86545944213867,38.44
38.34,37.99480000000001,38.75076905287202,38.034637451171875,42.01735100852132,38.47237079413949,38.634395599365234,38.1
38.1,38.610499999999995,38.09425501550469,38.04625701904297,42.07035442895891,38.530797597702346,39.05877685546875,38.34
38.1,38.5834,38.35803765405312,38.29498291015625,42.001724903081,38.265221248709,38.977577209472656,36.6
35.84,36.09619999999998,36.54669247878588,35.727752685546875,41.9015967963299,36.56817351268824,38.36009216308594,35.94
36.1,35.64039999999998,36.047501049607526,35.587623596191406,41.63501701678247,35.6814062400848,37.54786682128906,35.5
35.38,35.25175,35.92943468050593,34.975772857666016,41.403698104736705,35.062011150521386,35.96662902832031,35.28
35.28,35.51970000000002,35.40795902575053,35.1234130859375,41.34994425942101,35.54612153260139,36.621742248535156,35.53
34.28,35.83040000000001,35.76880901341544,35.64019775390625,41.217301713159515,35.30365044875462,35.710693359375,36.94
37.12,37.028099999999974,36.96236885127401,37.43391418457031,41.308191671406036,37.17848874784527,36.882965087890625,36.88
37.12,37.06629999999999,36.890897723967385,37.2121467590332,41.41440229597096,37.28608154922716,37.199501037597656,37.1
37.03,37.27109999999999,37.13127356349357,37.11737823486328,41.44968025748042,37.16813206421451,37.36155700683594,36.75
37.72,37.203199999999995,36.78807098939077,37.321739196777344,41.51513204352568,37.16813206421451,37.42215347290039,35.97
35.62,35.61019999999998,36.13125017061462,35.61343002319336,41.37659119241481,35.65701781739828,36.268959045410156,36.1
35.38,35.60459999999998,36.34772620900797,35.439231872558594,41.333268630113,35.476113340549006,36.31012725830078,35.9
35.38,35.45769999999997,36.13049360583087,35.52835464477539,41.304850677268306,35.56547228646186,36.13521194458008,35.7
35.7,35.87009999999996,35.70162140843573,35.929569244384766,41.3472016612878,36.006940990642605,36.7406005859375,35.1
36.0,35.83729999999998,35.1017565334084,35.52029037475586,41.28689122378661,36.00807540432287,36.412681579589844,35.97
36.97,36.47569999999999,35.993919950637576,36.628379821777344,41.24146435262787,36.199084009971386,36.447021484375,36.3
36.34,36.51030000000001,36.396038546162664,36.68991470336914,41.198424083531265,36.47066999025638,36.30155563354492,37.0
36.75,37.112100000000005,37.088547780630414,37.2537841796875,41.262084357498864,37.037071023989114,36.8903694152832,37.12
37.28,37.144499999999994,37.22545421308847,37.14805221557617,41.37889730012718,37.32398861525572,37.122676849365234,37.03
37.28,37.015400000000014,37.11019729946923,36.986881256103516,41.41301015767793,36.947673163132734,37.08137893676758,37.72
37.72,37.34689999999997,37.74213984307016,37.45531463623047,41.599830214152846,37.31470244200505,37.86310577392578,37.28
37.28,37.11600000000002,37.44159037273983,37.408138275146484,41.571275798860384,37.36540298714062,37.42195129394531,36.88
37.4,36.889200000000024,36.88570869125782,37.05916976928711,41.657118236098796,36.99170453275206,37.83573913574219,36.75
36.75,36.37369999999998,37.01154600954457,36.35636520385742,41.52410578445409,36.29852008317083,36.9859504699707,37.4
37.28,37.14120000000002,37.63444081611372,37.36109924316406,41.5172753968948,37.209561809019625,37.4304084777832,37.4
37.38,37.232400000000055,37.5817257475492,37.39556121826172,41.549167917685665,37.29022616575758,37.47267532348633,37.56
37.56,37.22769999999997,37.51969619518916,37.427459716796875,41.64884979091897,37.329460447129314,37.98685073852539,37.38
37.38,37.31520000000005,37.56292065089652,37.47040557861328,41.58411876201839,37.39616109277372,37.49007034301758,37.16
37.16,36.78209999999997,37.16529614125704,36.62662887573242,41.65984964903244,36.91495211918024,37.87874221801758,37.38
37.38,37.34180000000003,37.630200074207785,37.305545806884766,41.566412543191745,37.323812613209604,37.45954895019531,37.06
37.38,37.37610000000002,37.26907629356999,37.337825775146484,41.55076407754164,36.99435237654729,37.2100715637207,35.75
35.62,35.27310000000001,36.02437309493394,35.67866516113281,41.45525279762961,35.63189994445816,36.167884826660156,35.97
35.12,35.505300000000005,36.28502369143059,35.82538986206055,41.310955647967376,35.50386284070151,36.16082000732422,35.6
35.66,35.80849999999996,35.70925934552053,35.67501449584961,41.36617887381942,35.71157333637247,36.71468734741211,35.38
34.28,35.249400000000016,35.62003604560148,35.071937561035156,41.19457551247599,35.23098126382495,35.58096694946289,36.0
34.28,35.574499999999986,36.24898925738232,35.808265686035156,41.18391390678629,35.69955959241963,36.02256393432617,36.16
36.34,36.1372,36.32611826527806,36.44477081298828,41.18517147234634,36.294737801475314,36.16802978515625,35.7
34.28,35.13210000000001,35.85158336768632,34.80356216430664,41.18286820604453,35.55491898010371,35.84892654418945,35.66
35.6,35.760199999999955,35.7080403586927,35.64754867553711,41.26402531927938,35.904165552038364,36.42951583862305,35.12
36.0,35.79399999999998,35.15442618272905,35.29390335083008,41.23589199196125,35.907545600527556,36.21519470214844,34.28
34.53,35.354700000000015,34.31687812243877,35.485618591308594,41.14715368152129,35.61590793977976,35.73674774169922,34.7
35.75,35.48360000000002,34.83414136759993,35.72831726074219,41.07520848619848,35.51356181380735,35.56460952758789,34.34
34.34,34.836599999999976,34.52599641607874,35.17584991455078,40.95711396953365,35.41878844242467,34.56930160522461,34.53
34.62,34.579199999999986,34.72486586032053,34.62873458862305,40.937420822075,35.457111526374725,34.65238952636719,34.62
35.75,35.32889999999998,34.62387739331481,35.348426818847656,41.01508884248277,35.70801390518255,35.328067779541016,34.72
34.72,34.91669999999996,34.84840477911875,34.831417083740234,40.93355584108781,35.31551483684145,34.799476623535156,35.75
35.56,35.51519999999998,35.877390136746996,36.07381820678711,40.98697028244405,35.68991948503582,35.5943717956543,36.03
34.7,35.705299999999994,36.18520727600554,36.108055114746094,41.077128555880336,36.0251070190176,35.97716522216797,36.97
37.56,37.57299999999996,37.08776236936151,37.3633918762207,41.16357671776291,37.341239579171855,36.75813293457031,36.84
37.12,37.05299999999999,36.950609106964414,37.198081970214844,41.380749128189166,37.127448477812806,37.03484344482422,37.56
38.16,37.84289999999996,37.693695772320105,37.964561462402344,41.35301154096156,37.5510397454775,37.39667892456055,37.6
38.16,37.990199999999966,37.802333721522025,38.06328582763672,41.49247193907617,37.68366069573392,37.57748031616211,37.62
37.56,37.27719999999995,37.664874035984035,37.53263854980469,41.61663600203093,37.32365101538537,37.867713928222656,38.16
38.7,38.11569999999997,38.391175520098095,38.01018142700195,41.62021826983268,37.682539156676704,38.07927322387695,38.28
38.7,38.09899999999999,38.50439305896254,38.02228546142578,41.708370110024205,37.69223058934559,38.27067184448242,38.6
39.16,38.58479999999996,38.82891272991847,39.017215728759766,41.78388023351327,37.98662928281814,38.57140350341797,39.5
39.16,38.80269999999996,39.73014964661995,39.94497299194336,41.92583886885414,38.304680387871,39.350975036621094,39.34
39.34,39.71150000000006,39.370802143217055,39.372779846191406,42.186530488291055,39.9664160592482,39.57096862792969,40.47
41.12,40.22819999999993,40.685205518862226,40.851478576660156,42.21251168837999,41.0811595868406,40.30864334106445,40.53
40.53,40.843500000000084,40.57159728082085,40.661582946777344,42.57716121715896,40.704925056361894,40.59642028808594,41.12
41.12,41.033099999999976,41.285076799880336,40.92744827270508,42.57154253159193,41.09086841470019,41.04718780517578,41.28
41.28,41.09990000000006,41.284286463844936,40.97804260253906,42.94045220177563,41.15992107172181,41.42010498046875,41.75
40.97,41.23380000000004,41.74369036821304,41.027767181396484,43.04323357754055,41.36804049252755,41.71800231933594,41.6
41.6,41.8086,41.84106391956267,41.979034423828125,43.14143986883272,41.810594544477844,41.75417709350586,40.97
40.53,41.40340000000002,41.220542900322464,41.353294372558594,43.116911169448585,41.47955823337872,41.24577331542969,41.06
41.06,40.93880000000001,41.029905620716946,40.939266204833984,43.2043894577169,41.18965317976399,41.850921630859375,40.53
39.8,40.70140000000005,40.8681335398282,41.02798843383789,43.03584790432447,41.18059980005798,40.85427474975586,40.38
40.38,40.946100000000044,40.339104254464544,40.72646713256836,43.0092871923686,41.064526786883796,41.38725662231445,39.8
39.8,40.27270000000005,40.14209490779184,40.08784103393555,42.801684461791055,40.39809328274217,40.1555061340332,41.28
41.3,41.14970000000007,41.27390782214824,41.42972946166992,42.844683085673154,41.193138598986764,41.34128952026367,41.3
41.6,41.712299999999985,41.540851154653076,41.66470718383789,42.88885058893388,41.50233336063692,41.34457778930664,41.3
41.3,41.59180000000001,41.23055933065406,41.42598342895508,43.028034983308075,41.803501052538216,41.7043571472168,42.0
42.0,41.96119999999999,42.234181061964826,42.647239685058594,43.085455909870106,42.06664856113839,41.96078109741211,42.2
42.2,42.047899999999935,42.1933832678568,42.194175720214844,43.37943743601501,41.97578075587338,42.42723083496094,42.66
43.2,42.40369999999995,42.590510875034916,43.145530700683594,43.5771446547661,42.15777209607838,42.8958625793457,42.88
42.88,43.123300000000036,43.16025200332287,43.53402328491211,43.66330354515817,43.39478458549695,42.93947982788086,43.2
43.2,43.426899999999954,43.174406981970016,43.556068420410156,43.921156615000555,43.94084855936086,43.467079162597656,44.97
45.28,44.769199999999984,45.22644386474107,45.082584381103516,44.14805016209911,44.352912973140874,44.76756286621094,45.44
45.16,44.768199999999986,45.659178715593825,45.02708053588867,44.7453222624309,44.506914275128864,45.446197509765625,44.22
43.62,44.47529999999999,44.38027811161276,44.42810821533203,44.89924350798469,44.847951611938356,44.5410041809082,44.38
45.2,44.77009999999999,44.67969571195025,45.075408935546875,44.95459343000371,44.64494695331078,44.6777229309082,44.22
44.0,44.3993,44.54927667483592,44.0040168762207,44.98215887272164,44.64425204399654,44.53133010864258,43.9
44.0,44.062599999999975,44.191344357327566,43.907020568847656,44.92292857310696,44.30326459004134,44.196537017822266,44.12
43.9,44.007949999999944,44.135639739627585,44.061214447021484,45.0042099305043,43.878003407071844,45.033267974853516,44.0
44.12,44.17534999999994,43.893454386494206,44.05536651611328,44.918678885906886,44.17930329624137,44.91089630126953,43.97
43.1,43.98544999999994,43.87818467272715,43.69234085083008,44.90649330177753,43.89859724613506,44.868167877197266,43.62
44.2,43.90599999999995,43.85111754159543,43.947425842285156,44.75655023984842,44.02777426492429,43.90548324584961,43.0
43.0,43.46299999999997,42.93047850670097,43.14275360107422,44.74378318893518,44.04139361967089,44.379417419433594,43.44
43.0,43.82989999999998,43.46226619583167,43.95018005371094,44.64361002618898,44.08727278915729,44.33403778076172,44.2
43.8,44.08239999999995,44.38641034324158,44.14301300048828,44.563040131563156,44.352912973140874,44.248470306396484,44.7
45.28,44.6699,44.879185979081946,45.082584381103516,44.73344774270116,44.37003653484339,44.732940673828125,45.47
45.16,44.71979999999999,45.63725760981029,45.027793884277344,44.98678781521029,44.506914275128864,45.45523452758789,45.3
43.9,44.598150000000025,45.372193378800354,44.581687927246094,45.395492570229564,44.70595812663118,45.738948822021484,45.53
45.25,44.959050000000026,45.58513180377116,44.9302864074707,45.52325229292359,44.71127995767924,45.94622802734375,45.16
44.0,44.663150000000016,45.14719483267602,44.448692321777344,45.65894020662269,44.698752233807205,46.00949478149414,45.44
44.44,45.211199999999984,45.73090018010179,45.0025520324707,45.54835769254885,44.840014503081264,45.59090042114258,45.25
45.44,45.471900000000005,45.53075471069015,45.410465240478516,45.60226112389998,45.282021992903225,45.44707107543945,44.0
44.12,44.08924999999999,43.919288809672985,44.117156982421875,45.60158439385272,44.17502115951851,45.66484832763672,43.88
43.88,44.099799999999995,44.23553468021545,43.99582290649414,45.15440318962057,44.02596193749453,44.184715270996094,43.1
44.06,43.6562,43.193495115059726,43.65092086791992,45.185561224747474,43.966367849032714,44.83624267578125,42.94
43.44,43.365800000000014,43.20947474370271,43.067726135253906,44.72401740151254,43.51051705954976,43.19649887084961,44.06
43.9,44.496049999999975,44.23162436499646,44.91626739501953,44.861119338366365,44.12778075425346,44.676151275634766,43.8
43.62,44.06529999999998,43.96506842854358,44.116371154785156,44.74150637083822,44.03142428003371,43.92500686645508,44.78
45.28,44.712300000000006,44.93081498780286,45.057342529296875,44.83454897910198,44.352912973140874,44.745025634765625,44.1
43.62,44.2089,44.24603010129838,44.1320915222168,45.06485998784407,44.59701191369772,44.301822662353516,44.97
45.28,44.826500000000024,45.17260173763313,45.07578659057617,45.1165707775844,44.59701191369772,45.00131607055664,45.12
43.9,44.999350000000014,45.17592544324669,44.97541809082031,45.491000197672804,45.07809506303385,45.67020797729492,45.28
45.34,45.06245000000003,45.330803843674815,45.00224304199219,45.56121251917425,45.297646995778145,45.797122955322266,44.44
45.34,44.75585000000003,44.47587598301639,44.81599807739258,45.64250443932387,45.13598112595979,45.650455474853516,45.2
45.34,45.098150000000025,45.325295596475186,45.000972747802734,45.59201268058753,45.29671589498518,45.787986755371094,45.44
44.44,45.225599999999986,45.620439736553664,45.140750885009766,45.56834496756977,45.106296870518385,45.50410079956055,45.34
45.34,45.04865000000002,45.35347514936062,44.95516586303711,45.75472351227447,45.297646995778145,46.03504180908203,45.75
45.7,45.23965000000001,45.80136983199702,45.407039642333984,45.8659120402786,45.31017471965018,46.23454284667969,45.47
45.7,45.57194999999998,45.5205450898915,45.407039642333984,45.95502823816855,45.45327900979468,46.266597747802734,45.88
45.88,45.86560000000002,46.12887143845734,45.83433532714844,45.89197532521814,46.09800070499582,45.97796630859375,45.7
45.75,45.78575000000001,45.706839428325544,45.73127365112305,46.12039661243223,45.71103069247063,46.5201416015625,45.78
45.75,45.819900000000004,45.79965054985426,45.77747344970703,46.1181133411132,45.71103069247063,46.53423309326172,45.94
45.78,45.87110000000004,46.17675554079738,45.8632698059082,46.03665075143978,46.12835792158706,46.058353424072266,45.75
45.88,45.909600000000054,45.74482136211385,45.77065658569336,46.19647055595081,45.86729542034676,46.6119270324707,45.78
45.94,45.81100000000005,46.04110273608347,45.89929962158203,46.06487892700811,46.131589071450406,45.93304443359375,45.88
46.3,46.02730000000007,45.884108061645634,45.893043518066406,46.22499439223843,45.917740726898685,46.67525863647461,45.8
45.8,45.82320000000005,46.04591681452074,45.90278625488281,46.08060439845936,46.141874560786505,45.9439811706543,46.03
47.1,46.21640000000002,46.283138573769435,46.536739349365234,46.10081522395599,46.131589071450406,46.13756561279297,46.3
46.22,46.18530000000001,46.54097011183051,46.46982955932617,46.17721163648066,46.141874560786505,46.38721466064453,46.44
46.44,46.39699999999999,46.4417932108152,46.39799118041992,46.430113401892854,46.38549120820749,47.057861328125,46.22
46.5,46.357600000000005,46.2214759546974,46.362457275390625,46.49127020321308,46.405400380291006,47.06603240966797,46.38
46.38,46.56750000000004,46.62896227665784,46.374874114990234,46.36621659874207,46.54808826927478,46.52029800415039,46.5
46.38,46.569100000000034,46.739378153585484,46.513431549072266,46.41975205365215,46.545787692834615,46.625946044921875,46.47
46.38,46.79510000000001,46.71307638380883,46.37874221801758,46.463110506452566,46.95410925013201,46.6102409362793,46.25
